id,offer_id,event_id,gender,age,income,reward,difficulty,reg_month
14926,8,3,0.0,47,78000.0,5.0,5.0,3
14927,4,3,1.0,39,99000.0,5.0,20.0,12
14927,5,3,1.0,39,99000.0,3.0,7.0,12
14927,8,3,1.0,39,99000.0,5.0,5.0,12
14927,9,3,1.0,39,99000.0,2.0,10.0,12
14928,4,3,2.0,49,55000.0,5.0,20.0,2
14928,5,3,2.0,49,55000.0,3.0,7.0,2
14929,1,2,2.0,48,44000.0,10.0,10.0,10
14929,2,0,2.0,48,44000.0,0.0,0.0,10
14929,4,4,2.0,48,44000.0,5.0,20.0,10
14929,6,3,2.0,48,44000.0,2.0,10.0,10
14930,3,3,1.0,31,64000.0,5.0,5.0,11
14930,4,0,1.0,31,64000.0,5.0,20.0,11
14930,6,2,1.0,31,64000.0,2.0,10.0,11
14931,4,4,2.0,63,114000.0,5.0,20.0,9
14931,7,0,2.0,63,114000.0,0.0,0.0,9
14932,3,0,1.0,54,35000.0,5.0,5.0,5
14932,4,0,1.0,54,35000.0,5.0,20.0,5
14932,8,2,1.0,54,35000.0,5.0,5.0,5
14933,1,3,1.0,58,81000.0,10.0,10.0,12
14933,3,4,1.0,58,81000.0,5.0,5.0,12
14933,5,3,1.0,58,81000.0,3.0,7.0,12
14934,0,3,1.0,65,94000.0,10.0,10.0,3
14934,1,2,1.0,65,94000.0,10.0,10.0,3
14934,4,0,1.0,65,94000.0,5.0,20.0,3
14934,5,2,1.0,65,94000.0,3.0,7.0,3
14934,6,2,1.0,65,94000.0,2.0,10.0,3
14935,4,3,2.0,90,43000.0,5.0,20.0,8
14935,9,3,2.0,90,43000.0,2.0,10.0,8
14936,0,2,1.0,20,32000.0,10.0,10.0,11
14936,1,2,1.0,20,32000.0,10.0,10.0,11
14936,4,0,1.0,20,32000.0,5.0,20.0,11
14936,5,2,1.0,20,32000.0,3.0,7.0,11
14936,7,2,1.0,20,32000.0,0.0,0.0,11
14937,2,2,,118,,0.0,0.0,3
14937,4,2,,118,,5.0,20.0,3
14937,9,2,,118,,2.0,10.0,3
14938,1,2,1.0,22,33000.0,10.0,10.0,6
14938,4,0,1.0,22,33000.0,5.0,20.0,6
14938,7,0,1.0,22,33000.0,0.0,0.0,6
14938,9,2,1.0,22,33000.0,2.0,10.0,6
14939,0,3,2.0,48,70000.0,10.0,10.0,2
14939,1,3,2.0,48,70000.0,10.0,10.0,2
14939,8,3,2.0,48,70000.0,5.0,5.0,2
14940,8,3,1.0,50,59000.0,5.0,5.0,12
14941,1,3,2.0,89,104000.0,10.0,10.0,10
14941,2,0,2.0,89,104000.0,0.0,0.0,10
14941,7,0,2.0,89,104000.0,0.0,0.0,10
14941,8,3,2.0,89,104000.0,5.0,5.0,10
14942,2,0,,118,,0.0,0.0,5
14942,4,0,,118,,5.0,20.0,5
14942,9,3,,118,,2.0,10.0,5
14943,0,2,,118,,10.0,10.0,8
14943,1,3,,118,,10.0,10.0,8
14943,2,2,,118,,0.0,0.0,8
14943,3,2,,118,,5.0,5.0,8
14943,5,2,,118,,3.0,7.0,8
14944,2,2,2.0,62,96000.0,0.0,0.0,7
14944,6,2,2.0,62,96000.0,2.0,10.0,7
14944,7,2,2.0,62,96000.0,0.0,0.0,7
14945,4,0,1.0,63,32000.0,5.0,20.0,7
14945,5,2,1.0,63,32000.0,3.0,7.0,7
14945,6,2,1.0,63,32000.0,2.0,10.0,7
14945,8,2,1.0,63,32000.0,5.0,5.0,7
14946,6,3,1.0,58,110000.0,2.0,10.0,8
14946,8,3,1.0,58,110000.0,5.0,5.0,8
14947,1,3,1.0,71,73000.0,10.0,10.0,8
14947,4,4,1.0,71,73000.0,5.0,20.0,8
14947,8,3,1.0,71,73000.0,5.0,5.0,8
14948,1,2,,118,,10.0,10.0,10
14948,3,4,,118,,5.0,5.0,10
14948,7,2,,118,,0.0,0.0,10
14948,8,3,,118,,5.0,5.0,10
14949,0,3,1.0,76,74000.0,10.0,10.0,10
14949,5,3,1.0,76,74000.0,3.0,7.0,10
14949,9,2,1.0,76,74000.0,2.0,10.0,10
14950,6,3,2.0,63,67000.0,2.0,10.0,2
14950,8,3,2.0,63,67000.0,5.0,5.0,2
14950,9,4,2.0,63,67000.0,2.0,10.0,2
14951,1,2,1.0,72,56000.0,10.0,10.0,1
14951,5,3,1.0,72,56000.0,3.0,7.0,1
14951,6,2,1.0,72,56000.0,2.0,10.0,1
14951,8,3,1.0,72,56000.0,5.0,5.0,1
14952,1,2,1.0,73,43000.0,10.0,10.0,8
14952,3,4,1.0,73,43000.0,5.0,5.0,8
14952,7,2,1.0,73,43000.0,0.0,0.0,8
14953,1,3,1.0,49,91000.0,10.0,10.0,11
14953,2,0,1.0,49,91000.0,0.0,0.0,11
14953,6,2,1.0,49,91000.0,2.0,10.0,11
14953,7,2,1.0,49,91000.0,0.0,0.0,11
14954,3,3,1.0,45,49000.0,5.0,5.0,1
14954,4,3,1.0,45,49000.0,5.0,20.0,1
14954,7,2,1.0,45,49000.0,0.0,0.0,1
14955,2,2,2.0,52,54000.0,0.0,0.0,5
14955,3,3,2.0,52,54000.0,5.0,5.0,5
14955,7,2,2.0,52,54000.0,0.0,0.0,5
14955,8,3,2.0,52,54000.0,5.0,5.0,5
14956,0,2,1.0,54,64000.0,10.0,10.0,6
14956,1,2,1.0,54,64000.0,10.0,10.0,6
14956,5,4,1.0,54,64000.0,3.0,7.0,6
14956,9,0,1.0,54,64000.0,2.0,10.0,6
14957,0,2,1.0,70,31000.0,10.0,10.0,10
14957,6,3,1.0,70,31000.0,2.0,10.0,10
14957,8,3,1.0,70,31000.0,5.0,5.0,10
14957,9,3,1.0,70,31000.0,2.0,10.0,10
14958,1,2,1.0,29,60000.0,10.0,10.0,1
14958,6,2,1.0,29,60000.0,2.0,10.0,1
14958,9,0,1.0,29,60000.0,2.0,10.0,1
14959,1,3,2.0,54,86000.0,10.0,10.0,8
14959,2,0,2.0,54,86000.0,0.0,0.0,8
14959,9,3,2.0,54,86000.0,2.0,10.0,8
14960,5,3,2.0,59,79000.0,3.0,7.0,12
14960,6,3,2.0,59,79000.0,2.0,10.0,12
14960,8,3,2.0,59,79000.0,5.0,5.0,12
14960,9,4,2.0,59,79000.0,2.0,10.0,12
14961,1,2,2.0,57,102000.0,10.0,10.0,10
14961,3,4,2.0,57,102000.0,5.0,5.0,10
14961,6,3,2.0,57,102000.0,2.0,10.0,10
14961,7,2,2.0,57,102000.0,0.0,0.0,10
14961,9,4,2.0,57,102000.0,2.0,10.0,10
14962,1,3,1.0,41,79000.0,10.0,10.0,10
14962,5,3,1.0,41,79000.0,3.0,7.0,10
14962,9,3,1.0,41,79000.0,2.0,10.0,10
14963,1,2,1.0,21,52000.0,10.0,10.0,7
14963,3,0,1.0,21,52000.0,5.0,5.0,7
14963,5,3,1.0,21,52000.0,3.0,7.0,7
14963,6,3,1.0,21,52000.0,2.0,10.0,7
14964,1,2,2.0,19,33000.0,10.0,10.0,9
14964,5,2,2.0,19,33000.0,3.0,7.0,9
14964,7,2,2.0,19,33000.0,0.0,0.0,9
14965,0,3,2.0,71,75000.0,10.0,10.0,7
14965,1,2,2.0,71,75000.0,10.0,10.0,7
14965,3,3,2.0,71,75000.0,5.0,5.0,7
14965,6,3,2.0,71,75000.0,2.0,10.0,7
14966,8,2,1.0,67,52000.0,5.0,5.0,11
14966,9,3,1.0,67,52000.0,2.0,10.0,11
14967,2,2,1.0,60,52000.0,0.0,0.0,9
14967,3,3,1.0,60,52000.0,5.0,5.0,9
14967,4,2,1.0,60,52000.0,5.0,20.0,9
14967,7,2,1.0,60,52000.0,0.0,0.0,9
14967,8,2,1.0,60,52000.0,5.0,5.0,9
14968,0,3,2.0,46,63000.0,10.0,10.0,2
14968,4,3,2.0,46,63000.0,5.0,20.0,2
14968,6,3,2.0,46,63000.0,2.0,10.0,2
14969,5,3,1.0,22,33000.0,3.0,7.0,12
14969,6,3,1.0,22,33000.0,2.0,10.0,12
14969,8,2,1.0,22,33000.0,5.0,5.0,12
14969,9,3,1.0,22,33000.0,2.0,10.0,12
14970,1,3,2.0,73,90000.0,10.0,10.0,12
14970,5,3,2.0,73,90000.0,3.0,7.0,12
14970,7,2,2.0,73,90000.0,0.0,0.0,12
14970,9,3,2.0,73,90000.0,2.0,10.0,12
14971,2,2,,118,,0.0,0.0,4
14971,3,2,,118,,5.0,5.0,4
14971,7,2,,118,,0.0,0.0,4
14971,9,3,,118,,2.0,10.0,4
14972,0,2,1.0,39,41000.0,10.0,10.0,1
14972,1,2,1.0,39,41000.0,10.0,10.0,1
14972,3,0,1.0,39,41000.0,5.0,5.0,1
14972,9,2,1.0,39,41000.0,2.0,10.0,1
14973,2,0,1.0,70,67000.0,0.0,0.0,7
14973,3,3,1.0,70,67000.0,5.0,5.0,7
14973,4,0,1.0,70,67000.0,5.0,20.0,7
14974,5,2,,118,,3.0,7.0,1
14974,7,2,,118,,0.0,0.0,1
14974,9,0,,118,,2.0,10.0,1
14975,0,4,2.0,56,84000.0,10.0,10.0,7
14975,2,0,2.0,56,84000.0,0.0,0.0,7
14975,5,3,2.0,56,84000.0,3.0,7.0,7
14975,8,3,2.0,56,84000.0,5.0,5.0,7
14976,1,2,1.0,57,80000.0,10.0,10.0,12
14976,4,0,1.0,57,80000.0,5.0,20.0,12
14976,6,3,1.0,57,80000.0,2.0,10.0,12
14977,1,3,1.0,31,41000.0,10.0,10.0,11
14977,3,4,1.0,31,41000.0,5.0,5.0,11
14977,4,3,1.0,31,41000.0,5.0,20.0,11
14977,7,2,1.0,31,41000.0,0.0,0.0,11
14978,5,3,,118,,3.0,7.0,1
14978,9,0,,118,,2.0,10.0,1
14979,1,3,2.0,66,92000.0,10.0,10.0,9
14979,8,3,2.0,66,92000.0,5.0,5.0,9
14980,4,2,,118,,5.0,20.0,2
14980,5,3,,118,,3.0,7.0,2
14980,6,3,,118,,2.0,10.0,2
14980,9,2,,118,,2.0,10.0,2
14981,0,0,1.0,20,32000.0,10.0,10.0,12
14981,7,1,1.0,20,32000.0,0.0,0.0,12
14982,3,3,2.0,39,56000.0,5.0,5.0,7
14982,5,3,2.0,39,56000.0,3.0,7.0,7
14982,7,2,2.0,39,56000.0,0.0,0.0,7
14982,9,4,2.0,39,56000.0,2.0,10.0,7
14983,1,3,2.0,68,120000.0,10.0,10.0,10
14983,3,3,2.0,68,120000.0,5.0,5.0,10
14983,9,0,2.0,68,120000.0,2.0,10.0,10
14984,3,1,2.0,62,57000.0,5.0,5.0,4
14984,4,0,2.0,62,57000.0,5.0,20.0,4
14984,5,1,2.0,62,57000.0,3.0,7.0,4
14985,1,3,1.0,64,70000.0,10.0,10.0,3
14985,4,3,1.0,64,70000.0,5.0,20.0,3
14985,5,3,1.0,64,70000.0,3.0,7.0,3
14985,6,3,1.0,64,70000.0,2.0,10.0,3
14986,4,4,2.0,89,87000.0,5.0,20.0,11
14986,5,3,2.0,89,87000.0,3.0,7.0,11
14986,9,3,2.0,89,87000.0,2.0,10.0,11
14987,3,2,1.0,74,48000.0,5.0,5.0,7
14987,5,0,1.0,74,48000.0,3.0,7.0,7
14988,3,2,1.0,43,70000.0,5.0,5.0,9
14988,4,0,1.0,43,70000.0,5.0,20.0,9
14988,5,2,1.0,43,70000.0,3.0,7.0,9
14988,8,2,1.0,43,70000.0,5.0,5.0,9
14988,8,0,1.0,43,70000.0,5.0,5.0,9
14989,0,3,2.0,89,65000.0,10.0,10.0,1
14989,6,3,2.0,89,65000.0,2.0,10.0,1
14989,7,2,2.0,89,65000.0,0.0,0.0,1
14989,9,3,2.0,89,65000.0,2.0,10.0,1
14990,1,3,1.0,39,55000.0,10.0,10.0,4
14990,3,4,1.0,39,55000.0,5.0,5.0,4
14990,8,3,1.0,39,55000.0,5.0,5.0,4
14991,0,2,,118,,10.0,10.0,10
14991,6,2,,118,,2.0,10.0,10
14991,9,2,,118,,2.0,10.0,10
14992,4,3,2.0,75,87000.0,5.0,20.0,7
14992,5,3,2.0,75,87000.0,3.0,7.0,7
14992,6,3,2.0,75,87000.0,2.0,10.0,7
14992,8,2,2.0,75,87000.0,5.0,5.0,7
14992,9,3,2.0,75,87000.0,2.0,10.0,7
14993,3,3,1.0,60,108000.0,5.0,5.0,4
14993,5,2,1.0,60,108000.0,3.0,7.0,4
14993,6,3,1.0,60,108000.0,2.0,10.0,4
14993,7,2,1.0,60,108000.0,0.0,0.0,4
14994,1,3,2.0,27,50000.0,10.0,10.0,9
14994,7,2,2.0,27,50000.0,0.0,0.0,9
14994,8,2,2.0,27,50000.0,5.0,5.0,9
14995,3,4,2.0,74,83000.0,5.0,5.0,12
14995,8,2,2.0,74,83000.0,5.0,5.0,12
14995,8,0,2.0,74,83000.0,5.0,5.0,12
14996,1,3,1.0,35,72000.0,10.0,10.0,1
14996,4,4,1.0,35,72000.0,5.0,20.0,1
14996,8,3,1.0,35,72000.0,5.0,5.0,1
14996,9,4,1.0,35,72000.0,2.0,10.0,1
14997,0,3,2.0,52,92000.0,10.0,10.0,8
14997,1,3,2.0,52,92000.0,10.0,10.0,8
14997,4,3,2.0,52,92000.0,5.0,20.0,8
14997,8,2,2.0,52,92000.0,5.0,5.0,8
14998,3,3,2.0,75,109000.0,5.0,5.0,5
14998,8,3,2.0,75,109000.0,5.0,5.0,5
14998,8,0,2.0,75,109000.0,5.0,5.0,5
14999,3,0,1.0,82,72000.0,5.0,5.0,1
14999,4,0,1.0,82,72000.0,5.0,20.0,1
14999,6,3,1.0,82,72000.0,2.0,10.0,1
14999,8,3,1.0,82,72000.0,5.0,5.0,1
15000,3,0,2.0,63,110000.0,5.0,5.0,11
15000,4,4,2.0,63,110000.0,5.0,20.0,11
15000,6,3,2.0,63,110000.0,2.0,10.0,11
15000,8,3,2.0,63,110000.0,5.0,5.0,11
15000,9,0,2.0,63,110000.0,2.0,10.0,11
15001,1,3,2.0,78,101000.0,10.0,10.0,6
15001,4,3,2.0,78,101000.0,5.0,20.0,6
15002,0,0,2.0,69,118000.0,10.0,10.0,10
15002,3,4,2.0,69,118000.0,5.0,5.0,10
15002,7,2,2.0,69,118000.0,0.0,0.0,10
15002,9,2,2.0,69,118000.0,2.0,10.0,10
15003,2,2,2.0,67,101000.0,0.0,0.0,3
15003,5,3,2.0,67,101000.0,3.0,7.0,3
15003,6,3,2.0,67,101000.0,2.0,10.0,3
15003,8,0,2.0,67,101000.0,5.0,5.0,3
15004,0,3,2.0,64,81000.0,10.0,10.0,2
15004,1,3,2.0,64,81000.0,10.0,10.0,2
15004,2,2,2.0,64,81000.0,0.0,0.0,2
15004,6,3,2.0,64,81000.0,2.0,10.0,2
15005,0,1,1.0,64,67000.0,10.0,10.0,3
15005,5,1,1.0,64,67000.0,3.0,7.0,3
15005,6,1,1.0,64,67000.0,2.0,10.0,3
15005,9,1,1.0,64,67000.0,2.0,10.0,3
15006,0,3,2.0,89,83000.0,10.0,10.0,6
15006,6,3,2.0,89,83000.0,2.0,10.0,6
15006,7,2,2.0,89,83000.0,0.0,0.0,6
15007,1,2,,118,,10.0,10.0,2
15007,3,0,,118,,5.0,5.0,2
15007,5,3,,118,,3.0,7.0,2
15008,2,0,,118,,0.0,0.0,5
15008,3,0,,118,,5.0,5.0,5
15008,5,3,,118,,3.0,7.0,5
15008,6,3,,118,,2.0,10.0,5
15008,9,2,,118,,2.0,10.0,5
15009,0,0,1.0,70,52000.0,10.0,10.0,4
15009,3,4,1.0,70,52000.0,5.0,5.0,4
15009,4,0,1.0,70,52000.0,5.0,20.0,4
15009,5,3,1.0,70,52000.0,3.0,7.0,4
15009,8,3,1.0,70,52000.0,5.0,5.0,4
15010,2,2,1.0,84,81000.0,0.0,0.0,9
15010,5,2,1.0,84,81000.0,3.0,7.0,9
15011,0,2,1.0,35,64000.0,10.0,10.0,8
15011,3,0,1.0,35,64000.0,5.0,5.0,8
15011,6,3,1.0,35,64000.0,2.0,10.0,8
15011,9,0,1.0,35,64000.0,2.0,10.0,8
15012,0,2,1.0,49,104000.0,10.0,10.0,3
15012,2,0,1.0,49,104000.0,0.0,0.0,3
15012,7,0,1.0,49,104000.0,0.0,0.0,3
15012,8,4,1.0,49,104000.0,5.0,5.0,3
15013,1,3,2.0,57,95000.0,10.0,10.0,10
15013,3,4,2.0,57,95000.0,5.0,5.0,10
15013,5,3,2.0,57,95000.0,3.0,7.0,10
15013,8,3,2.0,57,95000.0,5.0,5.0,10
15014,2,2,2.0,45,99000.0,0.0,0.0,10
15014,8,3,2.0,45,99000.0,5.0,5.0,10
15015,0,2,1.0,25,40000.0,10.0,10.0,12
15015,6,3,1.0,25,40000.0,2.0,10.0,12
15015,8,2,1.0,25,40000.0,5.0,5.0,12
15015,9,4,1.0,25,40000.0,2.0,10.0,12
15016,2,0,1.0,47,44000.0,0.0,0.0,11
15016,6,2,1.0,47,44000.0,2.0,10.0,11
15016,8,2,1.0,47,44000.0,5.0,5.0,11
15017,1,3,1.0,43,58000.0,10.0,10.0,6
15017,2,0,1.0,43,58000.0,0.0,0.0,6
15017,7,2,1.0,43,58000.0,0.0,0.0,6
15017,8,2,1.0,43,58000.0,5.0,5.0,6
15017,9,0,1.0,43,58000.0,2.0,10.0,6
15018,1,0,1.0,54,39000.0,10.0,10.0,11
15018,3,2,1.0,54,39000.0,5.0,5.0,11
15018,4,0,1.0,54,39000.0,5.0,20.0,11
15018,9,3,1.0,54,39000.0,2.0,10.0,11
15019,0,3,1.0,54,93000.0,10.0,10.0,12
15019,1,3,1.0,54,93000.0,10.0,10.0,12
15019,5,3,1.0,54,93000.0,3.0,7.0,12
15019,8,3,1.0,54,93000.0,5.0,5.0,12
15020,2,0,2.0,48,47000.0,0.0,0.0,7
15020,8,3,2.0,48,47000.0,5.0,5.0,7
15021,0,0,,118,,10.0,10.0,4
15021,7,2,,118,,0.0,0.0,4
15021,7,2,,118,,0.0,0.0,4
15022,1,3,2.0,61,72000.0,10.0,10.0,6
15022,4,4,2.0,61,72000.0,5.0,20.0,6
15022,5,3,2.0,61,72000.0,3.0,7.0,6
15023,0,2,,118,,10.0,10.0,5
15023,1,2,,118,,10.0,10.0,5
15023,2,0,,118,,0.0,0.0,5
15023,3,2,,118,,5.0,5.0,5
15023,8,3,,118,,5.0,5.0,5
15024,0,2,1.0,47,31000.0,10.0,10.0,6
15024,2,0,1.0,47,31000.0,0.0,0.0,6
15024,8,3,1.0,47,31000.0,5.0,5.0,6
15024,9,3,1.0,47,31000.0,2.0,10.0,6
15025,4,3,2.0,88,64000.0,5.0,20.0,2
15025,5,3,2.0,88,64000.0,3.0,7.0,2
15025,6,3,2.0,88,64000.0,2.0,10.0,2
15025,7,2,2.0,88,64000.0,0.0,0.0,2
15026,2,2,,118,,0.0,0.0,7
15026,3,2,,118,,5.0,5.0,7
15027,5,2,1.0,25,73000.0,3.0,7.0,1
15027,6,2,1.0,25,73000.0,2.0,10.0,1
15027,7,2,1.0,25,73000.0,0.0,0.0,1
15027,9,2,1.0,25,73000.0,2.0,10.0,1
15028,3,4,1.0,63,70000.0,5.0,5.0,9
15028,4,3,1.0,63,70000.0,5.0,20.0,9
15028,5,3,1.0,63,70000.0,3.0,7.0,9
15028,8,3,1.0,63,70000.0,5.0,5.0,9
15029,2,0,1.0,22,49000.0,0.0,0.0,12
15029,3,4,1.0,22,49000.0,5.0,5.0,12
15029,5,3,1.0,22,49000.0,3.0,7.0,12
15030,1,3,1.0,38,60000.0,10.0,10.0,10
15030,4,3,1.0,38,60000.0,5.0,20.0,10
15030,7,2,1.0,38,60000.0,0.0,0.0,10
15030,9,3,1.0,38,60000.0,2.0,10.0,10
15031,3,3,2.0,80,54000.0,5.0,5.0,7
15031,8,3,2.0,80,54000.0,5.0,5.0,7
15031,9,4,2.0,80,54000.0,2.0,10.0,7
15032,2,2,2.0,45,94000.0,0.0,0.0,12
15032,5,2,2.0,45,94000.0,3.0,7.0,12
15032,7,2,2.0,45,94000.0,0.0,0.0,12
15032,9,3,2.0,45,94000.0,2.0,10.0,12
15033,5,3,2.0,53,104000.0,3.0,7.0,12
15033,6,3,2.0,53,104000.0,2.0,10.0,12
15033,7,0,2.0,53,104000.0,0.0,0.0,12
15033,9,4,2.0,53,104000.0,2.0,10.0,12
15034,1,2,1.0,40,41000.0,10.0,10.0,6
15034,8,2,1.0,40,41000.0,5.0,5.0,6
15034,9,3,1.0,40,41000.0,2.0,10.0,6
15035,1,2,1.0,60,41000.0,10.0,10.0,2
15035,2,0,1.0,60,41000.0,0.0,0.0,2
15035,6,2,1.0,60,41000.0,2.0,10.0,2
15035,7,2,1.0,60,41000.0,0.0,0.0,2
15036,0,3,2.0,44,97000.0,10.0,10.0,11
15036,4,3,2.0,44,97000.0,5.0,20.0,11
15036,5,3,2.0,44,97000.0,3.0,7.0,11
15036,9,3,2.0,44,97000.0,2.0,10.0,11
15037,1,3,2.0,68,108000.0,10.0,10.0,4
15037,3,3,2.0,68,108000.0,5.0,5.0,4
15037,4,3,2.0,68,108000.0,5.0,20.0,4
15037,8,3,2.0,68,108000.0,5.0,5.0,4
15038,5,3,2.0,37,57000.0,3.0,7.0,5
15038,6,3,2.0,37,57000.0,2.0,10.0,5
15038,8,2,2.0,37,57000.0,5.0,5.0,5
15038,9,3,2.0,37,57000.0,2.0,10.0,5
15039,1,3,2.0,65,57000.0,10.0,10.0,10
15039,2,2,2.0,65,57000.0,0.0,0.0,10
15039,3,3,2.0,65,57000.0,5.0,5.0,10
15039,5,3,2.0,65,57000.0,3.0,7.0,10
15039,9,3,2.0,65,57000.0,2.0,10.0,10
15040,1,2,,118,,10.0,10.0,5
15040,3,0,,118,,5.0,5.0,5
15040,6,2,,118,,2.0,10.0,5
15041,5,3,1.0,64,59000.0,3.0,7.0,7
15041,6,4,1.0,64,59000.0,2.0,10.0,7
15041,8,3,1.0,64,59000.0,5.0,5.0,7
15042,0,3,1.0,66,70000.0,10.0,10.0,7
15042,2,2,1.0,66,70000.0,0.0,0.0,7
15042,4,4,1.0,66,70000.0,5.0,20.0,7
15042,6,3,1.0,66,70000.0,2.0,10.0,7
15042,9,3,1.0,66,70000.0,2.0,10.0,7
15043,0,2,1.0,23,63000.0,10.0,10.0,8
15043,3,4,1.0,23,63000.0,5.0,5.0,8
15043,5,3,1.0,23,63000.0,3.0,7.0,8
15043,9,3,1.0,23,63000.0,2.0,10.0,8
15044,0,2,2.0,58,38000.0,10.0,10.0,6
15044,4,0,2.0,58,38000.0,5.0,20.0,6
15044,6,2,2.0,58,38000.0,2.0,10.0,6
15044,9,0,2.0,58,38000.0,2.0,10.0,6
15045,4,3,2.0,57,90000.0,5.0,20.0,1
15045,5,3,2.0,57,90000.0,3.0,7.0,1
15045,6,3,2.0,57,90000.0,2.0,10.0,1
15046,5,2,,118,,3.0,7.0,11
15046,7,0,,118,,0.0,0.0,11
15046,8,2,,118,,5.0,5.0,11
15046,9,0,,118,,2.0,10.0,11
15047,1,2,1.0,30,35000.0,10.0,10.0,3
15047,4,2,1.0,30,35000.0,5.0,20.0,3
15047,6,3,1.0,30,35000.0,2.0,10.0,3
15047,9,3,1.0,30,35000.0,2.0,10.0,3
15048,0,2,2.0,44,41000.0,10.0,10.0,4
15048,1,3,2.0,44,41000.0,10.0,10.0,4
15048,5,2,2.0,44,41000.0,3.0,7.0,4
15049,3,3,2.0,61,33000.0,5.0,5.0,8
15049,5,2,2.0,61,33000.0,3.0,7.0,8
15049,8,3,2.0,61,33000.0,5.0,5.0,8
15050,0,3,2.0,50,107000.0,10.0,10.0,9
15050,1,3,2.0,50,107000.0,10.0,10.0,9
15050,2,2,2.0,50,107000.0,0.0,0.0,9
15050,7,0,2.0,50,107000.0,0.0,0.0,9
15051,0,3,2.0,50,67000.0,10.0,10.0,9
15051,1,3,2.0,50,67000.0,10.0,10.0,9
15051,8,3,2.0,50,67000.0,5.0,5.0,9
15052,0,3,1.0,53,69000.0,10.0,10.0,1
15052,1,3,1.0,53,69000.0,10.0,10.0,1
15052,4,4,1.0,53,69000.0,5.0,20.0,1
15052,8,3,1.0,53,69000.0,5.0,5.0,1
15053,3,4,2.0,53,61000.0,5.0,5.0,11
15053,7,2,2.0,53,61000.0,0.0,0.0,11
15054,1,3,2.0,64,59000.0,10.0,10.0,6
15054,3,3,2.0,64,59000.0,5.0,5.0,6
15054,6,3,2.0,64,59000.0,2.0,10.0,6
15055,1,2,1.0,68,71000.0,10.0,10.0,10
15055,3,0,1.0,68,71000.0,5.0,5.0,10
15055,8,2,1.0,68,71000.0,5.0,5.0,10
15055,9,0,1.0,68,71000.0,2.0,10.0,10
15056,3,2,2.0,70,92000.0,5.0,5.0,2
15056,6,2,2.0,70,92000.0,2.0,10.0,2
15056,8,3,2.0,70,92000.0,5.0,5.0,2
15057,3,1,1.0,80,73000.0,5.0,5.0,12
15057,8,1,1.0,80,73000.0,5.0,5.0,12
15057,8,0,1.0,80,73000.0,5.0,5.0,12
15058,2,0,1.0,47,38000.0,0.0,0.0,11
15058,9,0,1.0,47,38000.0,2.0,10.0,11
15059,0,2,1.0,31,45000.0,10.0,10.0,7
15059,2,0,1.0,31,45000.0,0.0,0.0,7
15059,5,2,1.0,31,45000.0,3.0,7.0,7
15059,8,3,1.0,31,45000.0,5.0,5.0,7
15060,0,2,1.0,53,61000.0,10.0,10.0,5
15060,3,4,1.0,53,61000.0,5.0,5.0,5
15060,5,2,1.0,53,61000.0,3.0,7.0,5
15061,2,2,1.0,52,98000.0,0.0,0.0,10
15061,4,4,1.0,52,98000.0,5.0,20.0,10
15061,5,3,1.0,52,98000.0,3.0,7.0,10
15061,6,4,1.0,52,98000.0,2.0,10.0,10
15062,1,2,2.0,76,46000.0,10.0,10.0,5
15062,2,0,2.0,76,46000.0,0.0,0.0,5
15062,8,2,2.0,76,46000.0,5.0,5.0,5
15063,1,2,1.0,61,34000.0,10.0,10.0,12
15063,4,0,1.0,61,34000.0,5.0,20.0,12
15063,6,3,1.0,61,34000.0,2.0,10.0,12
15063,8,2,1.0,61,34000.0,5.0,5.0,12
15064,0,3,2.0,83,34000.0,10.0,10.0,6
15064,4,4,2.0,83,34000.0,5.0,20.0,6
15064,6,3,2.0,83,34000.0,2.0,10.0,6
15064,7,2,2.0,83,34000.0,0.0,0.0,6
15064,8,3,2.0,83,34000.0,5.0,5.0,6
15065,1,2,2.0,73,89000.0,10.0,10.0,12
15065,2,0,2.0,73,89000.0,0.0,0.0,12
15065,5,3,2.0,73,89000.0,3.0,7.0,12
15066,4,0,2.0,24,53000.0,5.0,20.0,3
15066,7,2,2.0,24,53000.0,0.0,0.0,3
15066,8,3,2.0,24,53000.0,5.0,5.0,3
15066,9,0,2.0,24,53000.0,2.0,10.0,3
15067,0,2,2.0,52,89000.0,10.0,10.0,1
15067,3,0,2.0,52,89000.0,5.0,5.0,1
15067,7,0,2.0,52,89000.0,0.0,0.0,1
15067,9,0,2.0,52,89000.0,2.0,10.0,1
15068,3,3,1.0,41,71000.0,5.0,5.0,11
15068,4,2,1.0,41,71000.0,5.0,20.0,11
15068,7,2,1.0,41,71000.0,0.0,0.0,11
15068,8,3,1.0,41,71000.0,5.0,5.0,11
15069,0,0,,118,,10.0,10.0,5
15069,1,2,,118,,10.0,10.0,5
15069,2,0,,118,,0.0,0.0,5
15069,6,0,,118,,2.0,10.0,5
15070,1,3,1.0,22,54000.0,10.0,10.0,11
15070,5,2,1.0,22,54000.0,3.0,7.0,11
15070,6,2,1.0,22,54000.0,2.0,10.0,11
15071,0,3,1.0,58,63000.0,10.0,10.0,2
15071,3,2,1.0,58,63000.0,5.0,5.0,2
15071,6,3,1.0,58,63000.0,2.0,10.0,2
15071,7,2,1.0,58,63000.0,0.0,0.0,2
15071,9,3,1.0,58,63000.0,2.0,10.0,2
